RGC;11;2;G;1;Desatendre, el viatger d'un vehicle de transport col·lectiu de persones, les instruccions que, sobre el servei, donin el conductor o la persona encarregada del vehicle;011G;L;;;80 €;40 €
RGC;12;4;;2;Circular amb el vehicle ressenyat, arrossegant un remolc, transportant persones;122;L;;;80 €;40 €
RGC;13;1;;1;Circular amb un vehicle, la longitud, amplada o altura del qual, inclosa la càrrega, excedeix dels límits reglamentaris;17737;G;;;200 €;100 €
RGC;13;2;;1;Circular amb un vehicle, sense autorització especial, amb una càrrega indivisible, superant l'alçada màxima reglamentària (detallar dimensions del vehicle i de la càrrega).;132;M;;;500 €;250 €
RGC;13;2;;3;Circular amb un vehicle, la càrrega indivisible del qual excedeix la longitud, amplada o altura reglamentàries, sense autorització complementària ;17738;MG;;;500 €;250 €
RGC;14;1;A;2;Circular amb un vehicle amb una càrrega que pot arrossegar-se, caure sobre la via o desplaçar-se de manera perillosa a causa del seu condicionament;014A;G;;;200 €;100 €
RGC;14;1;B;2;Circular amb un vehicle amb una càrrega que pot comprometre l'estabilitat del vehicle a causa del seu condicionament;014B;G;;;200 €;100 €
RGC;14;1;B;3;Circular amb un vehicle, la càrrega del qual ha caigut pel seu mal acondicionament, creant greu perill per a la resta dels usuaris;18294;MG;;;500 €;250 €
RGC;14;1;B;4;Circular amb un vehicle amb una càrrega que pot comprometre la seva estabilitat, sense disposar dels accesoris que garanteixin la protecció o acondicionament de la càrrega;18903;G;;;200 €;100 €
RGC;14;1;C;1;Circular amb un vehicle amb una càrrega que produeix soroll, pols o altres molèsties que es poden evitar ;014C;L;;;80 €;40 €
RGC;14;1;D;1;Circular am vehicle amb càrrega que oculta els dispositius d'enllumenat o de senyalització lluminosa, les plaques o els distintius obligatoris o advertències manuals del conductor ;014D;L;;;80 €;40 €
RGC;14;2;;1;Circular amb un vehicle sense portar cobertes, totalment i eficaçment, les matèries que produeixen pols o que poden caure;142;L;;;80 €;40 €
LSV;77;B;;1;Circular amb un vehicle la càrrega del qual ha caigut a la via pel seu mal acondicionament, creant un greu perill per a la resta dels usuaris;L77B;MG;;;500 €;250 €
RGC;15;2;;1;Circular amb un vehicle destinat al transport de mercaderies, la càrrega indivisible del qual sobresurt dels límits reglamentaris.;152;L;;;80 €;40 €
RGC;15;4;;1;Circular amb un vehicle d'amplada inferior a 1 metre, la càrrega del qual sobresurt dels límits reglamentaris.;154;L;;;80 €;40 €
RGC;15;5;;1;No protegir la càrrega que sobresurt per evitar danys o perills als altres usuaris ;155;L;;;80 €;40 €
RGC;15;6;;1;No senyalitzar reglamentàriament la càrrega que sobresurt en un vehicle destinat al transport de mercaderies. ;156;L;;;80 €;40 €
RGC;16;;;1;Realitzar dins la via operacions de càrrega i descàrrega .;161;L;;;80 €;40 €
RGC;16;;;2;Realitzar dins la via operacions de càrrega i descàrrega ocasionant perill o pertorbacions greus al trànsit d'altres usuaris (indicar perill o pertorbació).;162;L;;;80 €;40 €
RGC;16;;;;Realitzar dins la via operacions de càrrega i descàrrega ;5786;L;;;80 €;40 €
RGC;16;;A;1;Realitzar a la via operacions de càrrega i descàrrega sense respectar les disposicions sobre la parada i l'estacionament. ;16A1;L;;;80 €;40 €
RGC;16;;A;2;Realitzar a la via operacions de càrrega i descàrrega sense respectar les disposicions de les autoritats municipals sobre hores i llocs adequats (indicar incompliment).;16A2;L;;;80 €;40 €
RGC;16;;B;1;Realitzar a la via operacions de càrrega i descàrrega sense fer-ho, essent possible, pel costat del vehicle més proper al costat de la calçada;16B1;L;;;80 €;40 €
RGC;16;;C;1;Realitzar a la via operacions de càrrega i descàrrega sense mitjans suficients per aconseguir la màxima celeritat. ;16C1;L;;;80 €;40 €
RGC;16;;C;2;Realitzar a la via operacions de càrrega i descàrrega de manera que es produeixen sorolls o molèsties innecessaris. ;16C2;L;;;80 €;40 €
RGC;16;;C;3;Realitzar a la via operacions de càrrega i descàrrega de manera que es diposita la mercaderia a la calçada, al voral o a la zona de vianants.;16C3;L;;;80 €;40 €
OM;41;4;B;1;Efectuar càrrega i descàrrega destorbant la circulació de vianants o de vehicles;M414;L;;;80 €;40 €
RGC;17;1;1;;Conduir sense la precaució necessària davant la proximitat d'altres usuaris de la via.;171;L;;;80 €;40 €
RGC;17;1;;2;Conduir sense especial precaució davant la proximitat de nens, persones de la tercera edat, invidents o amb disminució.;172;L;;;80 €;40 €
RGC;18;1;;1;Circular amb un vehicle utilitzant pantalles visuals incompatibles amb l'atenció permanent a la conducció. ;181;G;3;;200 €;100 €
RGC;18;1;;2;Conduir un vehicle sense mantenir la pròpia llibertat de moviments (indicar la causa). ;182;L;;;80 €;40 €
RGC;18;1;;3;Conduir sense mantenir el camp necessari de visió (indicar la causa). ;183;L;;;80 €;40 €
RGC;18;1;;4;Conduir sense mantenir l'atenció permanent a la conducció (indicar la causa). ;184;L;;;80 €;40 €
RGC;18;1;;5;Conduir un vehicle sense mantenir la posició adequada o sense fer-la mantenir als passatgers, o col·locant els objectes o els animals de manera que interfereixen la conducció.;185;L;;;80 €;40 €
LSV;76;;;1;Utilitzar, subjectant a la mà, un disposuitiu de telefonia mòvil mentre es condueix;21589;G;6;;200 €;100 €
RGC;18;2;;1;Conduir utilitzant dispositius de telefonia mòbil o qualsevol altres sistema de comunicació que requereix intervenció manual del conductor.;186;G;3;;200 €;100 €
RGC;18;2;;2;Conduir utilitzant cascos o auriculars connectats a aparells receptors o reproductors de so. ;187;G;3;;200 €;100 €
RGC;18;2;;3;Conduir una bicicleta utilitzant dispositius de telefonia mòbil o qualsevol altres sistema de comunicació que requereix intervenció manual del conductor.;182B;G;;;200 €;100 €
RGC;18;2;;7;Conduir un VMP utilitzant dispositius de telefonia mòbil o qualsevol altre sistema de comunicació que requereixi intervenció manual del conductor ;19630;G;;;200 €;100 €
RGC;18;2;;8;Conduir un VMP utilitzant cascos o auriculars connectats a aparells receptors o reproductors de so;19631;G;;;200 €;100 €
RGC;18;2;;;Conduir una bicicleta utilitzant cascos o auriculars connectats a aparells receptors o reproductors de so. ;16047;G;;;200 €;100 €
LSV;13;6;;1;Conduir un vehicle utilitzant mecanismes de detecció de radars o cinemòmetres;17240;G;3;;200 €;100 €
LSV;13;6;;2;Conduir el el vehicle ressenyat portant en el mateix mecanismes de detecció de radars o cinemòmetres;21581;G;3;;200 €;100 €
LSV;13;6;;2;Conduir un vehicle emetent o fent senyals amb la finalitat d'eludir o interferir en el correcte funcionament desl sistemes de vigilència del trànsit.;21582;L;;;80 €;40 €
LSV;13;6;;4;Instal.lar un inhibidorde radar o cinemòmetre o qualsevol altre mecanisme encaminat a eludir o a interferir en el correcte funcionament dels sistemes de vigilància del tràsnit;21583;MG;;;3.000 €;1.500 €
LSV;77;H;;3;Conduir un vehicle portant instal·lat mecanismes adreçats a interferir el correcte funcionament dels sistemes de vigilància del trànsit;L773;MG;6;;6.000 €;3.000 €
LSV;77;H;;1;Conduir un vehicle portant instal·lat un inhibidor de radars;L771;MG;6;;6.000 €;3.000 €
LSV;77;H;;2;Conduir un vehicle portant instal·lat un inhibidor de cinemòmetres ;L772;MG;6;;6.000 €;3.000 €
RGC;19;1;;1;Circular amb un vehicle, la superfície de cristall del qual no permet al seu conductor la visibilitat diàfana sobre tota la via, per la col·locació de làmines o adhesius.;191;G;;;200 €;100 €
RGC;19;2;;1;Col·locar en un vehicle vidres fumats o acolorits no homologats. ;192;G;;;200 €;100 €
LSV;10;2;;1;Incomplir l'obligació de tot conductor de verificar que les plaques de la matrícula del vehicle no presenten obstacles que impedeixen o dificulten la seva lectura i identificació;L102;G;;;200 €;100 €
RGC;29;1;;7;Circular per una via de doble sentit de la circulació, sense acostar-se tant com sigui possible al costat dret de la calçada, per permetre creuar amb seguretat a un altre vehicle (no aplicable a les vies urbanes);2911;G;;;200 €;100 €
RGC;29;1;;2;Circular per una via de doble sentit de circulació, en un revolt de visibilitat reduïda, sense deixar completament lliure la meitat de la calçada corresponent al sentit contrari.;2912;G;;;200 €;100 €
RGC;29;1;;3;Circular per una via de doble sentit de circulació, en un canvi de rasant de visibilitat reduïda, sense deixar completament lliure la meitat de la calçada corresponent al sentit contrari.;2913;G;;;200 €;100 €
RGC;29;2;;1;Circular per l'esquerre, en sentit contrari a l'estipulat, en un via de doble sentit de la circulació;2921;MG;6;;500 €;250 €
RGC;29;2;;2;Circular per l'esquerre, en sentit contrari a l'estipulat, en una via de doble sentit de la ciruclación, en un revolt de visibilitat reduïda;2922;MG;6;;500 €;250 €
RGC;29;2;;3;Circular per l'esquerre, en sentit contari a l'establert, en una via de doble sentit de la circulació, en un canvi de rasant de visisbilitat reuïda;2923;MG;6;;500 €;250 €
RGC;30;1;;2;Circular pel voral sense causa o raó d'emergència, amb un vehicle automòbil;3012;G;;;200 €;100 €
RGC;30;1;A;2;Circular pel carril de l'esquerre, en sentit contrari a l'estipulat, en una calçada amb doble sentit de circulació i dos carrils  separats o no per marques viàries.;301A;MG;6;;500 €;250 €
RGC;30;1;B;2;Circular pel carril de l'esquerre, en sentit contrari a l'estipulat, en una calçada amb doble sentit de circulació i tres carrils separats per marques longitudinals discontínues.;301B;MG;6;;500 €;250 €
RGC;33;;;2;Circular amb vehicle, en poblat, per una calçada amb almenys dos carrils per al mateix sentit, delimitats amb marques longitudinals, desplaçant-se de carril sense motiu justificat.;3301;G;;;200 €;100 €
RGC;36;1;;2;Circular per la calçada amb un ciclomotor, ocupant més calçada que no cal, quan el voral no és transitable.;3612;G;;;200 €;100 €
RGC;36;1;;3;No circular, el conductor d'un cicle, pel voral transitable de la seva dreta, o circular ocupant més calçada de la que es imprescindible, quan el voral és intrasitable;20400;G;;;200 €;100 €
RGC;36;2;;6;Circular pel voral en posició paral·lela a un altre vehicle tenint tots dos vehicles prohibida aquesta forma de circular. ;3621;G;;;200 €;100 €
RGC;36;2;;7;Circular pel voral, el conductor d'una bicicleta, en posició paral·lela a una altra bicicleta en un tram sense visibilitat.;3622;G;;;200 €;100 €
RGC;36;2;;8;Circular pel voral, el conductor d'una bicicleta, en posició paral·lela a una altra bicicleta quan formen aglomeracions de trànsit ;3623;G;;;200 €;100 €
RGC;36;2;;9;Circular, el conductor d'un ciclomotor, en posició paral·lela a un altre ciclomotor, envaint la calçada de la via, quan el voral és transitable i suficient. ;3625;G;;;200 €;100 €
RGC;36;3;;1;Circular en posició paral·lela amb altre vehicle al realitzar un avançament, excedint en la seva duració els 15 segons o efectuant un recorregut superior a 200 metres;19511;G;;;200 €;100 €
RGC;37;1;;1;Circular per una via en sentit contrari a l'ordena't per l'autoritat competent per raons de fluïdesa o seguretat del trànsit (no aplicable en vies urbanes);3711;MG;6; ;500 €;250 €
RGC;37;1;;5;Circular per una via subjecta a restriccions de circulació per raons de seguretat i/o fluïdesa del trànsit, sense la corresponent autorització;3714;MG;;;500 €;250 €
RGC;39;2;;1;Circular amb el vehicle ressenyat dintre dels itineraris i terminis objecte de les restriccions imposades per l'autoritat competent ;18633;G;;;200 €;100 €
RGC;39;4;;2;Incomplir les restriccions temporals a la circulació imposades pels agents encarregats de la vigilància del trànsit per aconseguir major fluïdesa i seguretat en la circulació;3942;G;4;;200 €;100 €
RGC;39;5;;1;Incomplir les limitacions o restriccions a la circulació reglamentàriament establertes mitjançant resolució de l'autoritat competent.;3951;MG;;;500 €;250 €
RGC;39;5;;2;Incomplir les condicions de l'autorització especial que l'empara per a poder circular dintre d'itineraris i terminis subjectes a restricció. (indicar incompliment);3952;MG;;;500 €;250 €
RGC;40;1;;2;Circular per un carril reversible amb els llums de curt abast o d'encreuament apagats. ;4011;G;;;200 €;100 €
RGC;40;2;;1;Circular per un carril reversible en sentit contrari a l'estipulat. ;4021;MG;6;;500 €;250 €
RGC;41;1;;1;Circular per un carril habilitat en sentit contrari a l'habitual amb les llums de curt abast o d'encreuament apagats.;4111;G;;;200 €;100 €
RGC;41;1;;2;Circular per un carril destinat al sentit normal de la circulació contigua a un carril habilitat per a la circulació en sentit contrari amb els llums apagats.;4112;G;;;200 €;100 €
RGC;41;1;;8;Circular per un carril destinat al sentit normal de la circulació contigu a un carril habilitat per a la circulació en sentit contrari a velocitat inferior a l'establerta ;4118;G;;;200 €;100 €
RGC;41;1;;12;Circular amb un vehicle no autoritzat reglamentàriament per un carril habilitat per a la circulació en sentit contrari a l'habitual degudament senyalitzat;4119;G;;;200 €;100 €
RGC;41;1;;13;Desplaçar-se lateralment des d'un carril habilitat per a la circulació en sentit contrari a l'habitual, envaint el carril contigu destinat al sentit normal de la circulació.;4116;G;;;200 €;100 €
RGC;41;1;;14;Desplaçar-se lateralment des d'un carril destinat al sentit normal de la circulació, envaint el carril contigu habilitat per a la circulació en sentit contrari a l'habitual.;13645;G;;;200 €;100 €
RGC;43;1;;1;Circular en sentit contrari al que està estipulat en una via de doble sentit de circulació, on hi ha un refugi, una illa o un dispositiu de guia.;4311;MG;6;;500 €;250 €
RGC;43;2;;1;Circular en sentit contrari al que està estipular per una plaça, una glorieta o en una confluència de vies. ;4321;MG;6;;500 €;250 €
RGC;44;1;;3;Circular en sentit contrari a l'estipular en una via dividida en més d'una calçada;4413;MG;6;;500 €;250 €
RGC;45;;;1;Circular sense adequar suficientment la velocitat a les característiques de la via. ;4501;G;;;200 €;100 €
RGC;46;1;;1;Circular amb un vehicle sense moderar la velocitat i, en el seu cas, detenir-se, quan les circumstàncies ho exigeixen. (Indicar les circumstàncies);4611;G;;;200 €;100 €
RGC;46;1;A;1;Circular sense moderar prou la velocitat quan hi ha vianants a la part de la via que el vehicle està utilitzant o quan es port preveure racionalment que hi irrompran.;46A1;G;;;200 €;100 €
RGC;46;1;A;2;Circular sense moderar prou la velocitat quan hi ha nens, gent gran, invidents o altres persones amb disminució a la part de la via que el vehicle està utilitzant.;46A2;G;;;200 €;100 €
RGC;46;1;A;3;Circular sense moderar prou la velocitat quan es pot preveure racionalment que irrompran a la via nens, gent gran, invidents o altres persones amb disminució.;46A3;G;;;200 €;100 €
RGC;46;1;B;1;Circular sense moderar prou la velocitat en acostar-se a cicles circulant.;46B1;G;;;200 €;100 €
RGC;46;1;B;2;Circular sense moderar prou la velocitat en les interseccions.;46B2;G;;;200 €;100 €
RGC;46;1;B;3;Circular sense moderar prou la velocitat en les proximitats de vies d'ús exclusiu de cicles.;46B3;G;;;200 €;100 €
RGC;46;1;B;4;Circular sense moderar prou la velocitat en acostar-se a un pas de vianants no regulat per semàfor o per un agent de circulació.;46B4;G;;;200 €;100 €
RGC;46;1;B;5;Circular sense moderar prou la velocitat en acostar-se a un mercat, centre docent o a un lloc on sigui previsible la presència de nens.;46B5;G;;;200 €;100 €
RGC;46;1;C;1;Circular sense moderar prou la velocitat quan hi ha animals a la part de la via que el vehicle està utilitzant o quan es pot preveure racionalment que irrompran.;46C1;G;;;200 €;100 €
RGC;46;1;D;1;Circular sense moderar prou la velocitat en els trams amb edificis de immediat accés a la part de la via que s'està utilitzant.;46D1;G;;;200 €;100 €
RGC;46;1;E;1;Circular sense moderar prou la velocitat en acostar-se a un autobús en situació de parada.;9883;G;;;200 €;100 €
RGC;46;1;G;1;Circular sense moderar prou la velocitat, projectant graveta a la resta d'usuaris de la via.;46G1;G;;;200 €;100 €
RGC;46;1;G;2;Circular sense moderar prou la velocitat quan hi ha paviment lliscant.;46G2;G;;;200 €;100 €
RGC;46;1;G;3;Circular sense moderar prou la velocitat quan pugui esquitxar-se o projectar-se aigua als altres usuaris de la via.;46G3;G;;;200 €;100 €
RGC;46;1;H;1;Circular sense moderar prou la velocitat en acostar-se a un pas a nivell, a una glorieta o a una intersecció en què no es té prioritat.;46H1;G;;;200 €;100 €
RGC;46;1;H;2;Circular sense moderar prou la velocitat en acostar-se a un lloc de visibilitat reduïda o a un estretall de la via. ;46H2;G;;;200 €;100 €
RGC;46;1;I;1;Circular sense moderar prou la velocitat quan les circumstàncies de la via o dels vehicles no permetin realitzar l'encreuament amb un altre vehicle amb seguretat. (indicar les circumstàncies que obliguen a moderar la velocitat);46I1;G;;;200 €;100 €
